id,type,amount_charged,income,expense,payment_method,contact_id,service_id,user_id,comment,created_at
26b9277b-3789-5cfc-894f-306cc4ce2ca5,servicio,40000,40000,60,efectivo,535eab87-4276-5cb2-8fe0-5e474a106aae,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 6:16 p.m.,2025-12-03
f41810c5-6402-53f4-a4af-68f95752c677,servicio,40000,40000,-50000000000000,pos,2a410002-7521-5cf3-9f2c-ae35e0a8eea4,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 7:53 p.m.,2025-12-03
02ad4ddf-c86a-550e-9367-f1a9610ce4ca,servicio,45000,45000,0,pos,c11f3381-ba06-506e-908e-c4a4343db4db,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 7:54 p.m.,2025-12-03
4df07014-a743-5d5d-9131-55de3840c1e2,gasto,,0,90,,,,,Pago de sueldo | Hora: 5:36 a.m. | Fuente: Caja,2025-12-03
525935f6-39f8-5f47-a998-aad2bea9e1f3,servicio,45000,45000,0,efectivo,35064fad-9ff3-50cb-8f11-8a31ffd0d0b3,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 12:13 p.m.,2025-12-04
b1c373ee-d505-5776-9b85-c3ef4b876e99,servicio,45000,45000,0,transferencia,5e8c37ce-10aa-5dc5-9847-3cdb64422ad3,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 12:13 p.m.,2025-12-04
8ecfc143-445b-5814-b348-8e515db49fe1,servicio,45000,45000,5,efectivo,e987869c-d350-5cb5-b3a4-cb56170451a5,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 1:12 p.m.,2025-12-04
36671aba-fe79-564e-bc9d-5562c2a2712f,servicio,55000,55000,45,efectivo,d7b84b9f-0a95-58e0-869a-15fc57b2ca4f,b60dfcdf-535c-5708-82ae-cca74449a66b,,Hora: 2:55 p.m.,2025-12-04
8ecfc143-445b-5814-b348-8e515db49fe1,servicio,45000,45000,0,efectivo,e987869c-d350-5cb5-b3a4-cb56170451a5,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 3:57 p.m.,2025-12-04
96d64fa6-7308-5cd2-8a84-d615999b9e2e,servicio,45000,45000,0,efectivo,3146a403-891d-5ec7-83e7-e7f2a3b29532,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 4:45 p.m.,2025-12-04
5ff222e6-f86c-55c4-8035-9337fa44dbfa,servicio,40000,40000,0,pos,13a27418-d87f-5563-863c-4c94ddc3ffc0,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 4:55 p.m.,2025-12-04
8ecfc143-445b-5814-b348-8e515db49fe1,servicio,45000,45000,5,efectivo,e987869c-d350-5cb5-b3a4-cb56170451a5,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:36 p.m.,2025-12-04
6cafcf19-411c-512c-8c1a-f5f335abd385,servicio,45000,45000,0,efectivo,5a4835af-29a0-5b2b-bc55-151527283dac,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:37 p.m.,2025-12-04
13f167cc-dae6-5ce2-bce7-20acf504f28c,servicio,55000,55000,0,efectivo,67da51dc-58dd-5b3d-904b-0645b87c4666,b60dfcdf-535c-5708-82ae-cca74449a66b,,Hora: 6:19 p.m.,2025-12-04
fc71e8c0-0bfd-5160-bb74-0330e863d4b4,servicio,45000,45000,0,transferencia,39e7924b-4afd-5503-ba46-3e78f335b669,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 2:57 p.m.,2025-12-05
17e7dc5b-9729-568b-8d48-89dc744b22de,servicio,45000,45000,5,efectivo,84ab8ad0-ce32-5ae1-ae28-aa6d24d57af9,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 2:57 p.m.,2025-12-05
e2c818a8-a4fa-55f4-9d14-d4fff286648e,servicio,45000,45000,5,efectivo,30c7648d-fe47-5dc9-850e-99fd95676198,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:22 p.m.,2025-12-05
81fabf4c-8bc3-5467-a3cd-6815654a1908,servicio,45000,45000,5,efectivo,e987869c-d350-5cb5-b3a4-cb56170451a5,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:22 p.m.,2025-12-05
3855583c-aa49-5365-86ac-4d4da010b960,servicio,30000,30000,0,transferencia,e987869c-d350-5cb5-b3a4-cb56170451a5,8b3eb052-313c-5bd1-a6bb-4106ed0592af,,Hora: 6:22 p.m.,2025-12-05
3855583c-aa49-5365-86ac-4d4da010b960,servicio,30000,30000,0,transferencia,e987869c-d350-5cb5-b3a4-cb56170451a5,8b3eb052-313c-5bd1-a6bb-4106ed0592af,,Hora: 6:22 p.m.,2025-12-05
3855583c-aa49-5365-86ac-4d4da010b960,servicio,30000,30000,0,transferencia,e987869c-d350-5cb5-b3a4-cb56170451a5,8b3eb052-313c-5bd1-a6bb-4106ed0592af,,Hora: 6:23 p.m.,2025-12-05
9998f776-5073-5c91-ad27-3e08137a82ca,servicio,40000,40000,0,pos,e987869c-d350-5cb5-b3a4-cb56170451a5,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 6:23 p.m.,2025-12-05
d73daab2-0121-5a45-9637-192fe00ec323,servicio,45000,45000,0,pos,a7f241e5-de2b-5fe2-accf-e2cb4d7c7803,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 7:44 p.m.,2025-12-05
81fabf4c-8bc3-5467-a3cd-6815654a1908,servicio,45000,45000,0,pos,e987869c-d350-5cb5-b3a4-cb56170451a5,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 7:44 p.m.,2025-12-05
cbae8bb1-1425-5afb-bc46-da43b7333989,servicio,55000,55000,0,efectivo,4ab90db3-079f-51d0-ae8a-621881b76f00,b60dfcdf-535c-5708-82ae-cca74449a66b,,Hora: 11:17 a.m.,2025-12-06
7565a829-68c7-5378-b1d8-57dd9163fa2a,servicio,45000,45000,0,efectivo,e987869c-d350-5cb5-b3a4-cb56170451a5,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 11:17 a.m.,2025-12-06
37fa863d-2fd8-54e3-aa98-747db0596c42,servicio,35000,35000,15,efectivo,e987869c-d350-5cb5-b3a4-cb56170451a5,4410801d-a633-524a-8dfa-0df5e44049d6,,Hora: 11:26 a.m.,2025-12-06
7565a829-68c7-5378-b1d8-57dd9163fa2a,servicio,45000,45000,55,efectivo,e987869c-d350-5cb5-b3a4-cb56170451a5,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 1:15 p.m.,2025-12-06
7565a829-68c7-5378-b1d8-57dd9163fa2a,servicio,45000,45000,5,efectivo,e987869c-d350-5cb5-b3a4-cb56170451a5,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 1:15 p.m.,2025-12-06
72791b91-05cc-5f5a-adfb-4ae4d2c3a795,servicio,70000,70000,0,pos,e987869c-d350-5cb5-b3a4-cb56170451a5,a2e7daba-53c1-5fc2-abfe-913f95a60e01,,Hora: 2:03 p.m.,2025-12-06
a91d1408-4b2e-5fe4-96e6-1710cc576204,servicio,40000,40000,0,pos,e987869c-d350-5cb5-b3a4-cb56170451a5,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 2:55 p.m.,2025-12-06
7537cca6-9650-5091-9315-eb7f5309fe57,gasto,,0,70,,,,,Pago de sueldo | Hora: 2:56 p.m. | Fuente: Caja,2025-12-06
37fa863d-2fd8-54e3-aa98-747db0596c42,servicio,35000,35000,15,efectivo,e987869c-d350-5cb5-b3a4-cb56170451a5,4410801d-a633-524a-8dfa-0df5e44049d6,,Hora: 3:46 p.m.,2025-12-06
7565a829-68c7-5378-b1d8-57dd9163fa2a,servicio,45000,45000,55,efectivo,e987869c-d350-5cb5-b3a4-cb56170451a5,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:29 p.m.,2025-12-06
14614ad8-593a-5c69-9628-8ddde7380e7d,servicio,45000,45000,0,efectivo,047a2593-af97-59f6-971b-4192c812c213,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:30 p.m.,2025-12-06
f2751fb2-6bbb-5462-9306-41b559ff2b67,servicio,55000,55000,45,efectivo,e987869c-d350-5cb5-b3a4-cb56170451a5,b60dfcdf-535c-5708-82ae-cca74449a66b,,Hora: 5:55 p.m.,2025-12-09
7389833e-979b-521d-98f9-ddcfc9a28b6f,servicio,45000,45000,5,efectivo,a778dca5-3360-5bd5-ad72-67cd988e503f,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:56 p.m.,2025-12-09
0bfd9dec-82b8-5260-8270-7c91025b82a2,servicio,45000,45000,0,efectivo,e987869c-d350-5cb5-b3a4-cb56170451a5,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:56 p.m.,2025-12-09
2cf8ae40-8da9-5cf6-9052-e57d5a72c23e,servicio,40000,40000,10,efectivo,0a891760-140d-52b8-87d3-b230cf18c725,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 5:56 p.m.,2025-12-09
88572182-7795-5207-8b8a-5adfa95791fd,servicio,55000,55000,0,pos,46907921-de73-5aa6-9ea4-eb7fac9f9198,b60dfcdf-535c-5708-82ae-cca74449a66b,,Hora: 1:44 p.m.,2025-12-10
50b4fe54-f6fc-5c31-8df5-cce093f41ad5,servicio,40000,40000,10,efectivo,a934f617-401e-596f-bd16-d23f9f265c02,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 1:44 p.m.,2025-12-10
46e05281-eb66-5e29-a85f-2786c5a9b855,servicio,45000,45000,0,efectivo,a6449072-017e-5644-b7bc-6e007ba5c693,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 1:45 p.m.,2025-12-10
6853c501-885b-5213-b014-d0bce7a65170,servicio,55000,55000,0,efectivo,e501d4d6-c23e-5386-ba01-8bcd2b95e453,b60dfcdf-535c-5708-82ae-cca74449a66b,,Hora: 11:47 a.m.,2025-12-11
6bcbe973-6269-5206-a124-6f0398ab0be0,servicio,40000,40000,0,pos,e987869c-d350-5cb5-b3a4-cb56170451a5,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 5:55 p.m.,2025-12-11
fe244598-fede-5ba9-9d75-8776d43f49f9,servicio,55000,55000,0,transferencia,d754e181-db8e-57ec-834b-7696926398f6,b60dfcdf-535c-5708-82ae-cca74449a66b,,Hora: 5:55 p.m.,2025-12-11
e0e765d9-ff53-55b7-af5b-dedf58c3755d,servicio,45000,45000,0,transferencia,87c0c2e0-bb5b-5d95-ac41-00272c4d648e,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:55 p.m.,2025-12-11
4cc3a93b-4f45-566f-beaa-88a1bd8a0354,servicio,45000,45000,0,transferencia,4870fb15-0d36-504d-874a-cfb6ff83faf4,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:55 p.m.,2025-12-11
41b0c017-8cd9-5068-8a32-8833287208b2,servicio,40000,40000,0,efectivo,85ae4081-c8aa-5cef-8043-5e116818e8d1,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 5:56 p.m.,2025-12-11
a858edc8-8f04-59cc-b4ab-4c70c9ed6789,servicio,45000,45000,0,efectivo,ccb6c251-539f-58cb-a1da-eed209720136,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:56 p.m.,2025-12-11
8673d5be-2a5d-571e-9614-735da267b164,servicio,45000,45000,0,pos,4078e90a-1469-5b35-8e6e-2651eb8f0922,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:56 p.m.,2025-12-11
e01a0575-ab77-5f4c-920f-db6701cb21c9,servicio,45000,45000,0,pos,e987869c-d350-5cb5-b3a4-cb56170451a5,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:56 p.m.,2025-12-11
0db69d56-a2cf-59db-94c4-752a45e503a6,servicio,40000,40000,0,efectivo,f91a6620-33c0-563d-aa0b-e9aa576bfa76,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 5:57 p.m.,2025-12-11
1c822e8d-6241-52fc-b9b0-02f679b4c84d,servicio,45000,45000,0,transferencia,57decaad-efc1-5deb-b437-30b3d2b0ac1e,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 11:11 a.m.,2025-12-13
892f1239-d610-5c05-8a05-a8ff04baa3d2,servicio,40000,40000,0,pos,d359f56a-ab35-5f3e-8d81-ed31d62714ac,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 12:50 p.m.,2025-12-27
2509695b-7a38-59d7-b621-8cced181c58d,servicio,45000,45000,-450000000000000,efectivo,d45ba37d-3a9d-50c1-a423-4cd15c6f18ee,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:43 p.m.,2025-12-30
2509695b-7a38-59d7-b621-8cced181c58d,servicio,45000,45000,-450000000000000,efectivo,d45ba37d-3a9d-50c1-a423-4cd15c6f18ee,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:43 p.m.,2025-12-30
2509695b-7a38-59d7-b621-8cced181c58d,servicio,45000,45000,-450000000000000,efectivo,d45ba37d-3a9d-50c1-a423-4cd15c6f18ee,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:43 p.m.,2025-12-30
2509695b-7a38-59d7-b621-8cced181c58d,servicio,45000,45000,-450000000000000,efectivo,d45ba37d-3a9d-50c1-a423-4cd15c6f18ee,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:43 p.m.,2025-12-30
2509695b-7a38-59d7-b621-8cced181c58d,servicio,45000,45000,-450000000000000,efectivo,d45ba37d-3a9d-50c1-a423-4cd15c6f18ee,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:44 p.m.,2025-12-30
22b1c641-397d-53f0-86d0-3fce8d768b05,servicio,40000,40000,0,efectivo,a934f617-401e-596f-bd16-d23f9f265c02,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 9:59 a.m.,2026-01-20
617111fc-0a09-5b9f-8a40-0927943f8cea,servicio,45000,45000,0,pos,128dbcbf-c2b7-5909-b213-e352e873ccf9,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 3:36 p.m.,2026-01-20
398376d6-7be6-513f-95cd-87906c7f8a0a,servicio,45000,45000,0,pos,c08d0836-02a6-50bf-8cf7-06bada109a27,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:44 p.m.,2026-01-20
689c3a7e-9350-56eb-8150-27080b53a464,servicio,45000,45000,0,pos,b9d2cd56-9843-539a-989a-a0804cd7be7d,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:45 p.m.,2026-01-20
2ec2010d-ae9a-5904-a489-9b26ac8c8bda,servicio,45000,45000,0,pos,e987869c-d350-5cb5-b3a4-cb56170451a5,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:45 p.m.,2026-01-20
2ec2010d-ae9a-5904-a489-9b26ac8c8bda,servicio,45000,45000,55,efectivo,e987869c-d350-5cb5-b3a4-cb56170451a5,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:46 p.m.,2026-01-20
f546982d-6c9f-5f0d-a9c3-1c7f8af2cbe7,servicio,45000,45000,0,efectivo,e501d4d6-c23e-5386-ba01-8bcd2b95e453,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:47 p.m.,2026-01-20
76022e18-8363-59f1-9b55-aaa4b940dbdd,servicio,45000,45000,0,pos,e8fb36f4-e806-5e78-b568-3409ee325e7e,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 7:06 p.m.,2026-01-20
ef393b07-a158-528b-b0b5-3075715ef2f9,servicio,45000,45000,5,efectivo,c87108d9-3ed2-53ff-9fab-91f6ebe44445,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 7:07 p.m.,2026-01-20
0196223c-52eb-5d9c-ace2-287c8470519d,servicio,45000,45000,0,pos,e83ae873-a67c-5fcb-a007-6fe26e61f6d9,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 3:36 p.m.,2026-01-21
4c9d4f6b-d1d5-54ab-b887-c991c7a19930,servicio,45000,45000,0,pos,eddc7652-d368-5b0d-9c6d-8b0e14e7b422,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 3:37 p.m.,2026-01-21
4b593ac7-66ab-56a7-8786-7ef9a5d07c22,servicio,45000,45000,0,pos,e7c94aa7-9165-5512-aef2-8f9e139c5a20,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:55 p.m.,2026-01-21
c8228502-b2fb-5bd8-84b6-80190b734b1f,servicio,45000,45000,0,efectivo,dcbe36e6-3fca-59ee-91dd-0da2bb32d73b,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 7:05 p.m.,2026-01-21
12a452d1-98f6-5452-9e11-868c5c027f91,servicio,45000,45000,0,transferencia,a2364d1a-a5c0-5b16-b1d2-1ed9ae6ce6a5,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 7:54 p.m.,2026-01-21
2fb75877-e2b4-5334-b63a-e257ed2f79bd,servicio,45000,45000,55,efectivo,e987869c-d350-5cb5-b3a4-cb56170451a5,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 4:18 p.m.,2026-01-22
2fb75877-e2b4-5334-b63a-e257ed2f79bd,servicio,45000,45000,55,efectivo,e987869c-d350-5cb5-b3a4-cb56170451a5,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 4:18 p.m.,2026-01-22
3ce0ae7f-bf6b-556c-8d11-a3d5b7f2b58c,servicio,35000,35000,-50000000000000,,6748e641-e3f4-5d55-a2ef-8b9c1b76aea2,4410801d-a633-524a-8dfa-0df5e44049d6,,Hora: 4:44 p.m.,2026-01-22
72220b87-c4d7-5b62-9b3f-a4685815ec90,servicio,70000,70000,0,pos,84b6ab43-c2de-5e4d-9151-b3a2552ec482,0c847f60-a5de-5e29-9a53-45bf494f63cc,,Hora: 5:22 p.m.,2026-01-22
56b6da9a-9e52-5f01-b3d0-69cc6b4fdc5f,servicio,35000,35000,0,efectivo,e501d4d6-c23e-5386-ba01-8bcd2b95e453,4410801d-a633-524a-8dfa-0df5e44049d6,,Hora: 5:34 p.m.,2026-01-22
e177de77-4b2c-5bb7-b048-4ff1f9992fde,servicio,45000,45000,5,efectivo,870268fd-b0ac-5019-9537-814d5ef0a586,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:47 p.m.,2026-01-22
1d965a47-3e21-5f35-95ca-249cfc5affd1,servicio,45000,45000,5,efectivo,1db6171a-4af2-5958-84bc-0289e53940f7,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:47 p.m.,2026-01-22
e5a208b3-5092-5cd5-8974-80e2b053b7e8,servicio,40000,40000,0,pos,2ad8161e-66dd-595c-89b4-bb749ba42c56,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 7:33 p.m.,2026-01-22
43d68c87-31e1-5a6d-9a0d-c6a27b7a82e5,servicio,35000,35000,0,pos,2ad8161e-66dd-595c-89b4-bb749ba42c56,4410801d-a633-524a-8dfa-0df5e44049d6,,Hora: 7:33 p.m.,2026-01-22
8577c817-07ec-56ee-bc7b-a0e75bb37ff9,servicio,40000,40000,0,efectivo,3ac33436-fcf2-5ad9-82c6-dcce1cab31c3,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 11:43 a.m.,2026-01-23
df5d04cc-527d-56c1-8caf-47f7da43dd17,servicio,30000,30000,0,pos,a0f66a39-ec5e-529f-8659-231c3b839e6f,8b3eb052-313c-5bd1-a6bb-4106ed0592af,,Hora: 3:31 p.m.,2026-01-23
bdee44ec-4100-504b-b885-550546847f95,servicio,45000,45000,0,pos,0f489206-25e9-53c4-8d8d-6618a7529b0d,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:01 p.m.,2026-01-23
dfa5210d-79db-5ac7-9625-be2cbf7cbf87,servicio,45000,45000,0,efectivo,af8aad18-6d3f-5717-97a3-ac0a05555b08,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 10:20 a.m.,2026-01-24
bb386a29-d729-5bb5-85da-6b3025321234,servicio,45000,45000,0,efectivo,ccb6c251-539f-58cb-a1da-eed209720136,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 11:38 a.m.,2026-01-24
1c172772-c2b8-5c26-b101-6d6a5b95fd75,servicio,45000,45000,15,efectivo,a6449072-017e-5644-b7bc-6e007ba5c693,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 1:43 p.m.,2026-01-24
e2bb41c1-9d7e-5915-b6ee-4df8094679c0,servicio,45000,45000,0,transferencia,d754e181-db8e-57ec-834b-7696926398f6,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 1:43 p.m.,2026-01-24
8cc94272-14dd-5a65-9dbe-9c052d207300,servicio,45000,45000,0,transferencia,87c0c2e0-bb5b-5d95-ac41-00272c4d648e,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 1:43 p.m.,2026-01-24
f86de1e6-bc2b-54f3-a260-2fa08f1eec38,servicio,45000,45000,0,transferencia,4870fb15-0d36-504d-874a-cfb6ff83faf4,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 1:43 p.m.,2026-01-24
220ebe11-82a4-5f77-b1ad-4cfcec5d6744,servicio,45000,45000,45,efectivo,70b833c1-0cdc-5a11-803e-0f3bdfb1a762,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 1:59 p.m.,2026-01-24
73eb5f3a-e517-568b-941e-7a1afd2741ee,servicio,45000,45000,5,efectivo,1c428c0d-9b70-58df-ba7c-48315cca8934,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 3:06 p.m.,2026-01-24
b3202b37-51a6-5f4b-91bc-463bc9555f55,servicio,40000,40000,0,efectivo,aaff3f8f-bf40-5882-a218-960142225e10,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 10:06 a.m.,2026-01-26
e50dfec4-cacd-533e-b205-63b5a4218ae4,servicio,45000,45000,0,pos,6f3f4570-8b9f-5c98-a382-d5031cacaa5d,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 12:33 p.m.,2026-01-26
5e3e7e4a-ef12-5873-99c9-65999a4c9f31,servicio,45000,45000,0,pos,94c9ce49-ae50-5828-b95a-e846c7147f17,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 2:12 p.m.,2026-01-26
1d801265-25ee-5d6c-8f61-a931f1956601,servicio,40000,40000,0,pos,c723ea57-9360-5b10-8937-e62f8538066e,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 7:34 p.m.,2026-01-26
9e214918-f1df-5abb-a424-6852be9ff44f,servicio,35000,35000,0,efectivo,173b2eae-2bf6-5c3a-a855-4dfb3e00881a,4410801d-a633-524a-8dfa-0df5e44049d6,,Hora: 10:19 a.m.,2026-01-27
629dddd1-616f-5e5e-8d27-6ff434550986,servicio,45000,45000,5,efectivo,6fa3c199-cd0b-56cc-b5bc-6c35e01435a8,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 2:49 p.m.,2026-01-27
91f00a7f-ac1a-5404-a07d-1029cc0f8058,servicio,45000,45000,0,efectivo,7c61a493-a5c9-5c33-a302-78a10fcc2f87,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 2:54 p.m.,2026-01-27
dddf29e5-590d-5a3f-89b1-40dca859af4e,servicio,45000,45000,5,efectivo,e942f390-667e-5e39-bd5c-4dd640fa4a69,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 8:01 a.m.,2026-01-27
f42b42a3-c7c4-54e5-b090-44deabdad09d,servicio,45000,45000,0,efectivo,d7b84b9f-0a95-58e0-869a-15fc57b2ca4f,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 8:02 a.m.,2026-01-27
a9f559eb-0db6-5233-9129-089007d479a8,servicio,45000,45000,0,pos,c025cf64-bb42-5f7c-8744-9b8dad28391a,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 8:02 a.m.,2026-01-27
2db87265-a194-54c2-a7e7-cb3e50c916a3,servicio,45000,45000,0,pos,d45ba37d-3a9d-50c1-a423-4cd15c6f18ee,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 12:17 p.m.,2026-01-28
af598b45-eab5-5416-a91d-18845b507950,servicio,45000,45000,0,transferencia,35064fad-9ff3-50cb-8f11-8a31ffd0d0b3,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 4:33 p.m.,2026-01-28
81b03b9e-7b3a-5a73-9365-172786a2c439,servicio,30000,30000,0,efectivo,e480811e-bc7c-582d-bffd-7cfc30a800d1,8b3eb052-313c-5bd1-a6bb-4106ed0592af,,Hora: 11:54 a.m.,2026-01-29
b78e7272-c8e5-51a9-9bf9-3bf049bc2710,servicio,45000,45000,5,efectivo,b7bfb6df-4221-5a98-be42-80b863740016,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 4:19 p.m.,2026-01-29
4f7fc269-7aaa-559a-bbd0-acb00782768e,servicio,45000,45000,55,efectivo,3f723510-ce82-5a79-a972-67a078067671,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 5:01 p.m.,2026-01-29
973099df-72b6-56da-bad8-23eebe5909dc,servicio,45000,45000,0,transferencia,33074d0b-f139-5f05-991a-8bc53eaa9ae8,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:59 p.m.,2026-01-29
b5071f0a-3041-5710-852b-c76498a89c31,servicio,45000,45000,0,transferencia,4ab90db3-079f-51d0-ae8a-621881b76f00,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 12:29 p.m.,2026-01-30
dde6f2ee-2650-5daa-8925-6d8741ad9be0,servicio,45000,45000,0,pos,1993b557-0af7-5c33-91b3-5087dd62039e,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 3:44 p.m.,2026-01-30
660a03da-e6d8-57e0-af75-b84bca915c59,servicio,40000,40000,0,efectivo,41724a02-d794-5878-8b37-441d2872e3d5,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 5:52 p.m.,2026-01-30
453df7c7-5794-5679-b364-536563b00dbd,servicio,45000,45000,0,pos,d27d4b42-0c7f-5823-abd7-e6af4df42ea2,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 6:19 p.m.,2026-01-30
a5a0b178-e93c-52dc-a46d-6d895dbe4392,servicio,45000,45000,0,pos,e84b21aa-d9ea-5701-a979-eb0d574ff9f6,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 7:05 p.m.,2026-01-30
26748bfb-29ff-5093-abcd-3e64ab50e6f9,servicio,45000,45000,0,pos,4c835915-e7a8-5d25-b84e-b3fec30fc60d,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 10:54 a.m.,2026-01-31
cfd8b531-e3f3-55da-904d-a138e72d9795,servicio,30000,30000,0,pos,941f491d-b206-5f2e-8119-7814e0037b5c,8b3eb052-313c-5bd1-a6bb-4106ed0592af,,Hora: 11:40 a.m.,2026-01-31
f39fff2a-2484-5f99-a569-caf8ca1852ff,servicio,40000,40000,0,pos,3790bbfb-b562-5b93-9898-3b59c14e00a1,910784b4-4669-5b74-bbb2-997a4d659b45,,Hora: 11:40 a.m.,2026-01-31
35b06c34-3b9e-54d0-af83-0bdbaccece27,servicio,70000,70000,0,pos,81901e2b-eae6-51da-a39b-19dfe4546fbb,0c847f60-a5de-5e29-9a53-45bf494f63cc,,Hora: 11:41 a.m.,2026-01-31
ca0afcba-1dca-509f-aa4d-38156872b770,servicio,45000,45000,0,efectivo,1c428c0d-9b70-58df-ba7c-48315cca8934,b4af6236-368c-5f96-a685-e8faf26e5144,,Hora: 12:40 p.m.,2026-01-31
